name_telecaller,client,status,source,isExternal,city,days_difference
Sheeba,Others,negative,Reused Leads,False,Bangalore,151
Sheeba,Others,negative,Others,False,Hyderabad,9
Sheeba,Others,inaccessible,Others,False,Hyderabad,6
Sheeba,Others,inaccessible,Others,False,Hyderabad,0
Sheeba,Zomato,negative,Referrals,False,Hyderabad,369
Sheeba,Missing Clients,negative,API,False,Hyderabad,251
Sheeba,Swiggy,rnr,unknown,True,Bangalore,5
Sheeba,Swiggy,rnr,unknown,True,Bangalore,1
Sheeba,Swiggy,rnr,unknown,True,Bangalore,2
Sheeba,Swiggy,inaccessible,Referrals,False,Hyderabad,12
Sheeba,Others,rnr,Others,False,Chennai,10
Sheeba,Others,inaccessible,Others,False,Chennai,9
Sheeba,Others,negative,Others,False,Chennai,11
Sheeba,Zomato,negative,Referrals,False,Hyderabad,0
Sheeba,Zomato,negative,Referrals,False,Hyderabad,5
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,1
Sheeba,Others,rnr,API,False,Chennai,3
Sheeba,Zomato,negative,API,False,Chennai,166
Sheeba,Others,positive,API,False,Chennai,3
Sheeba,Zomato,negative,API,False,Chennai,196
Sheeba,Others,positive,API,False,Chennai,0
Sheeba,Swiggy,negative,Reused Leads,False,Hyderabad,5
Sheeba,Zomato,inaccessible,Reused Leads,False,Hyderabad,281
Sheeba,Rapido,negative,Web Chat Referrals,False,Hyderabad,366
Sheeba,Swiggy,negative,Reused Leads,False,Hyderabad,1
Sheeba,Others,positive,Referrals,False,Delhi,366
Sheeba,Uber Eats,negative,Referrals,True,Bangalore,2
Sheeba,Random,other reasons,Others,True,Missing,17
Sheeba,Missing Clients,inaccessible,WhatsApp OptIn Form,False,Missing,366
Sheeba,Others,rnr,Referrals,False,Bangalore,3
Sheeba,Others,negative,Referrals,False,Bangalore,4
Sheeba,Zomato,positive,Reused Leads,False,Bangalore,366
Sheeba,Move in sync,negative,Airavatha data,True,Missing,34
Sheeba,Swiggy,inaccessible,unknown,True,Bangalore,2
Sheeba,Swiggy,inaccessible,unknown,True,Bangalore,1
Sheeba,Others,inaccessible,Others,False,Bangalore,4
Sheeba,Others,inaccessible,Others,False,Bangalore,3
Sheeba,Others,negative,Others,False,Bangalore,9
Sheeba,Swiggy,inaccessible,Facebook,False,Hyderabad,5
Sheeba,Zomato,negative,Referrals,False,Delhi,366
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,41
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,36
Sheeba,Swiggy,negative,Facebook,False,Hyderabad,11
Sheeba,Zomato,inaccessible,Referrals,False,Chennai,358
Sheeba,Uber Eats,negative,Referrals,True,Bangalore,0
Sheeba,Zomato,negative,Facebook,False,Bangalore,366
Sheeba,Random,other reasons,Others,True,Bangalore,5
Sheeba,Random,negative,Others,True,Bangalore,5
Sheeba,Swiggy,inaccessible,WhatsApp OptIn Form,False,Hyderabad,12
Sheeba,Zomato,positive,Referrals,False,Bangalore,366
Sheeba,Zomato,negative,Referrals,False,Mumbai,366
Sheeba,Dunzo,positive,Others,False,Bangalore,1
Sheeba,Dunzo,negative,Others,False,Bangalore,7
Sheeba,Dunzo,inaccessible,Others,False,Bangalore,4
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,355
Sheeba,Swiggy,negative,Referrals,False,Hyderabad,7
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,Move in sync,positive,Airavatha data,True,Missing,34
Sheeba,Zomato,negative,Referrals,False,Hyderabad,35
Sheeba,Zomato,negative,Referrals,False,Hyderabad,312
Sheeba,Zomato,negative,WhatsApp OptIn Form,False,Bangalore,381
Sheeba,Rapido,negative,API,False,Chennai,366
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,Zomato,negative,Referrals,False,Delhi,366
Sheeba,Uber Eats,inaccessible,Others,False,Bangalore,5
Sheeba,Uber Eats,inaccessible,Others,False,Bangalore,1
Sheeba,Uber Eats,negative,Others,False,Bangalore,8
Sheeba,Uber Eats,negative,Referrals,True,Bangalore,2
Sheeba,Zomato,negative,Referrals,False,Hyderabad,367
Sheeba,Random,negative,Others,True,Bangalore,5
Sheeba,Random,other reasons,Others,True,Bangalore,5
Sheeba,Move in sync,inaccessible,Airavatha data,True,Missing,32
Sheeba,Zomato,positive,Reused Leads,False,Bangalore,28
Sheeba,Zomato,inaccessible,Reused Leads,False,Bangalore,6
Sheeba,Zomato,inaccessible,Reused Leads,False,Bangalore,15
Sheeba,Zomato,negative,Referrals,False,Hyderabad,281
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Hyderabad,351
Sheeba,Zomato,positive,Reused Leads,False,Bangalore,6
Sheeba,Zomato,inaccessible,Reused Leads,False,Bangalore,15
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,358
Sheeba,Others,rnr,Others,False,Bangalore,4
Sheeba,Others,positive,Others,False,Bangalore,3
Sheeba,Random,negative,Others,False,Bangalore,20
Sheeba,Zomato,negative,Referrals,False,Chennai,365
Sheeba,Zomato,inaccessible,Referrals,False,Delhi,366
Sheeba,Others,inaccessible,API,True,Hyderabad,0
Sheeba,Zomato,negative,Referrals,False,Chennai,358
Sheeba,Uber Eats,negative,Referrals,True,Bangalore,1
Sheeba,Zomato,negative,Referrals,False,Bangalore,3
Sheeba,Swiggy,inaccessible,API,False,Hyderabad,5
Sheeba,Swiggy,inaccessible,API,False,Hyderabad,19
Sheeba,Zomato,negative,Referrals,False,Hyderabad,359
Sheeba,Move in sync,negative,Airavatha data,True,Missing,28
Sheeba,Zomato,negative,WhatsApp OptIn Form,False,Others,397
Sheeba,Others,negative,WhatsApp OptIn Form,False,Others,366
Sheeba,1 MG,positive,Facebook,False,Chennai,366
Sheeba,Move in sync,inaccessible,Airavatha data,True,Missing,31
Sheeba,Move in sync,inaccessible,Airavatha data,True,Missing,28
Sheeba,Others,positive,Others,False,Bangalore,3
Sheeba,Others,positive,Others,False,Bangalore,6
Sheeba,Others,positive,Others,False,Bangalore,2
Sheeba,Zomato,negative,Referrals,False,Delhi,366
Sheeba,Zomato,inaccessible,Others,False,Bangalore,24
Sheeba,Zomato,inaccessible,Others,False,Bangalore,13
Sheeba,Zomato,positive,Others,False,Bangalore,401
Sheeba,Rapido,inaccessible,API,False,Bangalore,366
Sheeba,Zomato,positive,API,False,Bangalore,366
Sheeba,Zomato,negative,Referrals,False,Chennai,39
Sheeba,Zomato,negative,Others,True,Bangalore,0
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,359
Sheeba,Zomato,negative,API,False,Chennai,39
Sheeba,Zomato,negative,API,False,Hyderabad,251
Sheeba,Zomato,inaccessible,API,False,Hyderabad,281
Sheeba,Swiggy,negative,API,False,Hyderabad,19
Sheeba,Others,negative,Others,False,Bangalore,9
Sheeba,Others,rnr,Others,False,Bangalore,3
Sheeba,Others,rnr,Others,False,Bangalore,4
Sheeba,Others,negative,Referrals,False,Bangalore,4
Sheeba,Others,positive,Referrals,False,Bangalore,3
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,42
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,39
Sheeba,Uber Eats,negative,Referrals,False,Bangalore,9
Sheeba,Uber Eats,rnr,Referrals,False,Bangalore,1
Sheeba,Zomato,negative,Referrals,False,Hyderabad,366
Sheeba,Swiggy,negative,unknown,True,Mysore,2
Sheeba,Random,rnr,Others,True,Others,5
Sheeba,Zomato,negative,API,False,Mumbai,340
Sheeba,Swiggy,negative,unknown,True,Bangalore,1
Sheeba,Swiggy,inaccessible,Referrals,False,Hyderabad,8
Sheeba,Move in sync,positive,Airavatha data,True,Missing,27
Sheeba,Others,rnr,Others,False,Chennai,3
Sheeba,Others,negative,Others,False,Chennai,6
Sheeba,Others,negative,Others,False,Chennai,10
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Hyderabad,382
Sheeba,Others,positive,Others,False,Bangalore,2
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,Zomato,negative,Others,False,Hyderabad,366
Sheeba,Zomato,negative,Facebook,False,Chennai,366
Sheeba,Zomato,negative,Others,False,Hyderabad,366
Sheeba,Zomato,negative,Referrals,False,Delhi,366
Sheeba,Others,positive,Others,False,Bangalore,13
Sheeba,Others,rnr,Others,False,Bangalore,8
Sheeba,Others,positive,Others,False,Bangalore,1
Sheeba,Others,inaccessible,Web Chat Referrals,False,Delhi,366
Sheeba,Missing Clients,negative,Reused Leads,False,Others,174
Sheeba,Uber Eats,negative,Referrals,False,Bangalore,1
Sheeba,Zomato,inaccessible,Referrals,False,Delhi,366
Sheeba,Zomato,inaccessible,API,False,Delhi,366
Sheeba,Missing Clients,negative,Referrals,False,Hyderabad,351
Sheeba,Others,inaccessible,Web Chat Referrals,False,Delhi,366
Sheeba,Zomato,negative,WhatsApp OptIn Form,False,Missing,381
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,281
Sheeba,Missing Clients,positive,WhatsApp OptIn Form,False,Missing,366
Sheeba,Zomato,negative,Referrals,False,Bangalore,369
Sheeba,1 MG,negative,Facebook,False,Chennai,366
Sheeba,Zomato,inaccessible,Referrals,False,Others,366
Sheeba,Swiggy,inaccessible,Referrals,False,Hyderabad,8
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,361
Sheeba,Swiggy,negative,unknown,True,Missing,0
Sheeba,Zomato,rnr,Others,False,Chennai,3
Sheeba,Zomato,negative,Others,False,Chennai,6
Sheeba,Zomato,negative,Others,False,Chennai,6
Sheeba,Zomato,negative,Referrals,False,Bangalore,36
Sheeba,Others,inaccessible,API,False,Bangalore,0
Sheeba,Others,inaccessible,API,False,Bangalore,1
Sheeba,Others,inaccessible,API,False,Bangalore,12
Sheeba,Others,negative,Others,False,Bangalore,15
Sheeba,Others,rnr,Others,False,Bangalore,3
Sheeba,Random,positive,Others,False,Bangalore,19
Sheeba,Zomato,negative,Web Chat Referrals,False,Hyderabad,0
Sheeba,Zomato,negative,Web Chat Referrals,False,Hyderabad,204
Sheeba,Zomato,negative,Web Chat Referrals,False,Hyderabad,0
Sheeba,Others,inaccessible,API,True,Bangalore,2
Sheeba,Others,negative,Others,False,Bangalore,14
Sheeba,Others,positive,Others,False,Bangalore,1
Sheeba,Others,rnr,Others,False,Bangalore,3
Sheeba,Zomato,inaccessible,Others,False,Chennai,9
Sheeba,Zomato,inaccessible,Others,False,Chennai,15
Sheeba,Missing Clients,positive,WhatsApp OptIn Form,False,Hyderabad,383
Sheeba,Move in sync,negative,Airavatha data,True,Missing,32
Sheeba,1 MG,inaccessible,Facebook,False,Chennai,366
Sheeba,Move in sync,rnr,Airavatha data,True,Missing,27
Sheeba,Move in sync,inaccessible,Airavatha data,True,Missing,31
Sheeba,Others,negative,Others,False,Chennai,12
Sheeba,Others,inaccessible,Others,False,Chennai,11
Sheeba,Others,inaccessible,Others,False,Chennai,10
Sheeba,Dunzo,inaccessible,WhatsApp OptIn Form,False,Bangalore,383
Sheeba,Random,other reasons,Others,True,Bangalore,5
Sheeba,Random,negative,Others,True,Bangalore,5
Sheeba,Swiggy,inaccessible,WhatsApp OptIn Form,False,Hyderabad,12
Sheeba,Zomato,negative,WhatsApp OptIn Form,False,Chennai,361
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,366
Sheeba,Swiggy,inaccessible,API,False,Hyderabad,5
Sheeba,Zomato,inaccessible,Facebook,False,Bangalore,366
Sheeba,Zomato,negative,API,False,Bangalore,41
Sheeba,Zomato,inaccessible,API,False,Bangalore,38
Sheeba,Zomato,negative,API,False,Bangalore,355
Sheeba,Others,inaccessible,Facebook,False,Bangalore,32
Sheeba,Others,positive,Facebook,False,Bangalore,27
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Bangalore,366
Sheeba,Zomato,negative,Referrals,False,Hyderabad,363
Sheeba,Zomato,inaccessible,Web Chat Referrals,False,Hyderabad,366
Sheeba,Zomato,inaccessible,Facebook,False,Chennai,366
Sheeba,Swiggy,inaccessible,unknown,True,Bangalore,1
Sheeba,Swiggy,negative,unknown,True,Bangalore,2
Sheeba,Others,inaccessible,Referrals,False,Delhi,366
Sheeba,Zomato,rnr,Referrals,True,Bangalore,3
Sheeba,Zomato,inaccessible,Referrals,False,Chennai,40
Sheeba,Zomato,inaccessible,Referrals,False,Chennai,43
Sheeba,Zomato,negative,Referrals,False,Delhi,366
Sheeba,Zomato,inaccessible,Referrals,False,Delhi,366
Sheeba,Others,negative,Others,False,Chennai,31
Sheeba,Others,inaccessible,Others,False,Chennai,10
Sheeba,Others,inaccessible,Others,False,Chennai,11
Sheeba,Zomato,negative,API,False,Bangalore,355
Sheeba,Others,negative,Others,False,Chennai,6
Sheeba,Others,negative,Others,False,Chennai,3
Sheeba,Others,negative,Others,False,Chennai,6
Sheeba,Swiggy,negative,Referrals,False,Hyderabad,12
Sheeba,Missing Clients,inaccessible,Referrals,False,Hyderabad,351
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Hyderabad,281
Sheeba,Uber Eats,negative,Referrals,False,Bangalore,1
Sheeba,Uber Eats,negative,Referrals,False,Bangalore,1
Sheeba,Swiggy,inaccessible,Referrals,False,Hyderabad,12
Sheeba,Missing Clients,negative,API,False,Hyderabad,251
Sheeba,Move in sync,negative,Airavatha data,True,Missing,32
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Chennai,361
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,13
Sheeba,Zomato,positive,Referrals,False,Bangalore,401
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,24
Sheeba,Zomato,inaccessible,Referrals,False,Chennai,358
Sheeba,1 MG,negative,Facebook,False,Chennai,366
Sheeba,Move in sync,rnr,Airavatha data,True,Missing,33
Sheeba,Missing Clients,positive,WhatsApp OptIn Form,False,Missing,366
Sheeba,Zomato,positive,Referrals,False,Hyderabad,364
Sheeba,Others,inaccessible,Others,False,Hyderabad,6
Sheeba,Others,inaccessible,Others,False,Hyderabad,0
Sheeba,Others,inaccessible,Others,False,Hyderabad,9
Sheeba,Missing Clients,inaccessible,Referrals,False,Hyderabad,251
Sheeba,Zomato,inaccessible,Referrals,False,Chennai,358
Sheeba,Zomato,negative,WhatsApp OptIn Form,False,Mumbai,366
Sheeba,Swiggy,negative,API,False,Hyderabad,5
Sheeba,Zomato,inaccessible,Referrals,False,Delhi,366
Sheeba,Swiggy,inaccessible,API,False,Hyderabad,19
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,25
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,15
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,4
Sheeba,Uber Eats,negative,Others,True,Bangalore,1
Sheeba,Zomato,negative,Others,False,Bangalore,29
Sheeba,Swiggy,inaccessible,Referrals,False,Hyderabad,19
Sheeba,Rapido,negative,Referrals,False,Bangalore,0
Sheeba,Others,negative,Others,False,Bangalore,74
Sheeba,Others,negative,API,False,Hyderabad,4
Sheeba,Others,rnr,API,False,Hyderabad,0
Sheeba,Others,negative,Others,False,Chennai,3
Sheeba,Others,positive,Others,False,Chennai,33
Sheeba,Others,rnr,Others,False,Chennai,2
Sheeba,Zomato,negative,Referrals,False,Chennai,0
Sheeba,Zomato,rnr,Referrals,False,Chennai,0
Sheeba,Zomato,negative,Referrals,False,Chennai,5
Sheeba,Missing Clients,inaccessible,WhatsApp OptIn Form,False,Missing,366
Sheeba,1 MG,negative,Facebook,False,Chennai,366
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,Zomato,inaccessible,Others,False,Bangalore,4
Sheeba,Zomato,inaccessible,Others,False,Bangalore,15
Sheeba,Zomato,inaccessible,Others,False,Bangalore,25
Sheeba,Uber Eats,negative,Referrals,True,Bangalore,0
Sheeba,Missing Clients,positive,WhatsApp OptIn Form,False,Hyderabad,251
Sheeba,Zomato,negative,Referrals,False,Hyderabad,368
Sheeba,Swiggy,negative,API,False,Hyderabad,11
Sheeba,1 MG,inaccessible,Facebook,False,Chennai,366
Sheeba,Zomato,negative,API,False,Bangalore,366
Sheeba,Others,negative,Others,False,Bangalore,2
Sheeba,Zomato,positive,Referrals,False,Delhi,366
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,17
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,22
Sheeba,Missing Clients,inaccessible,WhatsApp OptIn Form,False,Hyderabad,251
Sheeba,Missing Clients,positive,API,False,Hyderabad,351
Sheeba,Zomato,negative,Referrals,False,Bangalore,369
Sheeba,Zomato,negative,Referrals,False,Chennai,358
Sheeba,Zomato,negative,Web Chat Referrals,False,Chennai,359
Sheeba,Random,other reasons,Others,True,Others,5
Sheeba,Swiggy,negative,Referrals,False,Others,19
Sheeba,Random,negative,Others,True,Bangalore,5
Sheeba,Others,negative,Others,False,Bangalore,4
Sheeba,Others,positive,Others,False,Bangalore,3
Sheeba,1 MG,inaccessible,Facebook,False,Chennai,366
Sheeba,Swiggy,negative,API,False,Hyderabad,5
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,312
Sheeba,Zomato,rnr,Others,False,Chennai,3
Sheeba,Zomato,positive,Others,False,Chennai,12
Sheeba,Zomato,positive,Others,False,Chennai,6
Sheeba,Uber Eats,negative,Referrals,False,Bangalore,1
Sheeba,Uber Eats,negative,Referrals,False,Bangalore,0
Sheeba,Zomato,inaccessible,Facebook,False,Hyderabad,366
Sheeba,Swiggy,inaccessible,Facebook,False,Hyderabad,12
Sheeba,Zomato,inaccessible,Web Chat Referrals,False,Chennai,20
Sheeba,Zomato,inaccessible,Web Chat Referrals,False,Chennai,23
Sheeba,Zomato,inaccessible,Web Chat Referrals,False,Hyderabad,6
Sheeba,Zomato,inaccessible,Web Chat Referrals,False,Hyderabad,11
Sheeba,1 MG,negative,Facebook,False,Chennai,366
Sheeba,Zomato,inaccessible,Others,False,Bangalore,399
Sheeba,Zomato,inaccessible,Others,False,Bangalore,22
Sheeba,Zomato,inaccessible,Others,False,Bangalore,11
Sheeba,Zomato,negative,Referrals,False,Chennai,43
Sheeba,Missing Clients,negative,Referrals,False,Hyderabad,352
Sheeba,Others,negative,Others,False,Chennai,6
Sheeba,Others,negative,Others,False,Chennai,6
Sheeba,Others,negative,Others,False,Chennai,3
Sheeba,Zomato,negative,Referrals,False,Mumbai,366
Sheeba,Zomato,negative,Referrals,False,Bangalore,359
Sheeba,Swiggy,negative,unknown,True,Bangalore,1
Sheeba,Swiggy,negative,WhatsApp OptIn Form,False,Hyderabad,20
Sheeba,Zomato,rnr,Referrals,False,Chennai,0
Sheeba,Zomato,negative,Referrals,False,Chennai,5
Sheeba,Zomato,negative,Referrals,False,Chennai,0
Sheeba,Swiggy,inaccessible,unknown,True,Missing,10
Sheeba,Swiggy,inaccessible,unknown,True,Missing,14
Sheeba,Swiggy,inaccessible,unknown,True,Missing,0
Sheeba,Others,inaccessible,Referrals,False,Hyderabad,9
Sheeba,Others,inaccessible,Referrals,False,Hyderabad,0
Sheeba,Others,inaccessible,Referrals,False,Hyderabad,6
Sheeba,Swiggy,positive,unknown,True,Mysore,2
Sheeba,Swiggy,negative,unknown,True,Mysore,1
Sheeba,Rapido,inaccessible,API,False,Chennai,366
Sheeba,Missing Clients,negative,API,False,Hyderabad,352
Sheeba,Missing Clients,negative,API,False,Bangalore,349
Sheeba,Random,inaccessible,Others,True,Missing,17
Sheeba,Zomato,negative,Referrals,False,Mumbai,366
Sheeba,Zomato,negative,Referrals,False,Bangalore,360
Sheeba,Zomato,positive,WhatsApp OptIn Form,False,Hyderabad,366
Sheeba,Others,inaccessible,Others,False,Chennai,10
Sheeba,Others,negative,Others,False,Chennai,12
Sheeba,Others,inaccessible,Others,False,Chennai,11
Sheeba,Zomato,negative,Facebook,False,Chennai,366
Sheeba,Missing Clients,negative,API,False,Missing,366
Sheeba,Zomato,negative,Referrals,False,Hyderabad,34
Sheeba,Others,inaccessible,API,False,Delhi,366
Sheeba,Swiggy,negative,unknown,True,Missing,10
Sheeba,Swiggy,rnr,unknown,True,Missing,0
Sheeba,Missing Clients,positive,WhatsApp OptIn Form,False,Bangalore,366
Sheeba,Random,other reasons,Others,True,Bangalore,18
Sheeba,Swiggy,positive,unknown,True,Bangalore,1
Sheeba,Swiggy,positive,unknown,True,Bangalore,2
Sheeba,Others,inaccessible,Referrals,False,Delhi,366
Sheeba,Zomato,positive,API,False,Hyderabad,251
Sheeba,Others,negative,Referrals,False,Delhi,366
Sheeba,Zomato,positive,Referrals,False,Bangalore,366
Sheeba,Move in sync,negative,Airavatha data,True,Missing,28
Sheeba,Zomato,negative,Referrals,False,Hyderabad,364
Sheeba,Zomato,negative,Referrals,False,Hyderabad,363
Sheeba,Zomato,inaccessible,Referrals,False,Others,366
Sheeba,Zomato,negative,WhatsApp OptIn Form,False,Bangalore,352
Sheeba,Zomato,negative,Web Chat Referrals,False,Chennai,359
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,2
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,11
Sheeba,Zomato,negative,Referrals,False,Hyderabad,312
Sheeba,Swiggy,negative,Facebook,False,Hyderabad,1
Sheeba,Dunzo,negative,WhatsApp OptIn Form,False,Hyderabad,251
Sheeba,Missing Clients,negative,API,False,Hyderabad,351
Sheeba,Move in sync,negative,Airavatha data,True,Missing,28
Sheeba,Others,other reasons,API,True,Bangalore,1
Sheeba,Rapido,positive,Others,True,Chennai,0
Sheeba,Zomato,inaccessible,Web Chat Referrals,False,Hyderabad,41
Sheeba,Zomato,inaccessible,Web Chat Referrals,False,Hyderabad,36
Sheeba,Zomato,negative,Referrals,False,Hyderabad,281
Sheeba,Zomato,negative,Referrals,False,Hyderabad,251
Sheeba,Missing Clients,inaccessible,Referrals,False,Hyderabad,251
Sheeba,Missing Clients,positive,WhatsApp OptIn Form,False,Missing,366
Sheeba,Swiggy,inaccessible,API,False,Hyderabad,12
Sheeba,Swiggy,negative,API,False,Hyderabad,7
Sheeba,Dunzo,inaccessible,WhatsApp OptIn Form,False,Hyderabad,251
Sheeba,Zomato,other reasons,Referrals,False,Delhi,366
Sheeba,Swiggy,negative,API,False,Hyderabad,7
Sheeba,Missing Clients,inaccessible,API,False,Hyderabad,251
Sheeba,Others,negative,Others,False,Bangalore,2
Sheeba,Missing Clients,inaccessible,WhatsApp OptIn Form,False,Hyderabad,251
Sheeba,Random,positive,Others,True,Bangalore,18
Sheeba,Others,inaccessible,Referrals,False,Bangalore,45
Sheeba,Others,inaccessible,Referrals,False,Bangalore,46
Sheeba,Missing Clients,inaccessible,WhatsApp OptIn Form,False,Missing,366
Sheeba,Missing Clients,inaccessible,Referrals,False,Hyderabad,251
Sheeba,Missing Clients,inaccessible,WhatsApp OptIn Form,False,Bangalore,366
Sheeba,Others,rnr,Referrals,False,Chennai,4
Sheeba,Others,negative,Referrals,False,Chennai,9
Sheeba,Others,negative,Referrals,False,Chennai,4
Sheeba,Others,negative,WhatsApp OptIn Form,False,Chennai,1
Sheeba,Others,negative,WhatsApp OptIn Form,False,Chennai,1
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,40
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,37
Sheeba,Zomato,negative,API,False,Bangalore,241
Sheeba,Swiggy,negative,Reused Leads,False,Hyderabad,1
Sheeba,Zomato,negative,Referrals,False,Mumbai,366
Sheeba,Uber Eats,negative,Referrals,False,Bangalore,1
Sheeba,Others,negative,WhatsApp OptIn Form,False,Bangalore,42
Sheeba,Uber Eats,negative,Referrals,False,Bangalore,1
Sheeba,Uber Eats,negative,Referrals,False,Bangalore,1
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,6
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,18
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,28
Sheeba,Rapido,inaccessible,Referrals,False,Chennai,366
Sheeba,Zomato,negative,API,False,Hyderabad,366
Sheeba,Zomato,inaccessible,Others,False,Hyderabad,17
Sheeba,Zomato,inaccessible,Others,False,Hyderabad,12
Sheeba,Zomato,negative,Referrals,False,Hyderabad,368
Sheeba,Zomato,negative,Referrals,False,Hyderabad,281
Sheeba,Uber Eats,rnr,API,False,Bangalore,2
Sheeba,Uber Eats,negative,API,False,Bangalore,20
Sheeba,Uber Eats,positive,API,False,Bangalore,0
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Hyderabad,251
Sheeba,Others,inaccessible,Others,False,Bangalore,3
Sheeba,Others,positive,Others,False,Bangalore,4
Sheeba,Others,negative,Others,False,Bangalore,10
Sheeba,Zomato,negative,Referrals,False,Hyderabad,362
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,251
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,281
Sheeba,Dunzo,negative,WhatsApp OptIn Form,False,Hyderabad,251
Sheeba,Swiggy,inaccessible,unknown,True,Mysore,5
Sheeba,Swiggy,rnr,unknown,True,Mysore,2
Sheeba,Others,negative,Others,False,Bangalore,3
Sheeba,Others,negative,Others,False,Bangalore,3
Sheeba,Others,inaccessible,Others,False,Bangalore,21
Sheeba,Others,positive,Others,False,Bangalore,22
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Hyderabad,251
Sheeba,Others,other reasons,Others,True,Bangalore,3
Sheeba,Others,other reasons,Others,True,Bangalore,3
Sheeba,Rapido,other reasons,Others,True,Bangalore,3
Sheeba,Others,positive,Others,True,Bangalore,3
Sheeba,Others,other reasons,Others,True,Bangalore,3
Sheeba,Zomato,negative,Referrals,False,Hyderabad,362
Sheeba,Zomato,negative,Referrals,False,Delhi,366
Sheeba,Zomato,inaccessible,API,False,Bangalore,366
Sheeba,Dunzo,negative,WhatsApp OptIn Form,False,Hyderabad,251
Sheeba,Others,positive,Others,False,Chennai,1
Sheeba,Others,negative,Others,False,Chennai,4
Sheeba,Others,negative,Others,False,Chennai,2
Sheeba,Others,negative,Others,False,Hyderabad,4
Sheeba,Others,positive,Others,False,Hyderabad,1
Sheeba,Others,negative,Others,False,Chennai,3
Sheeba,Others,rnr,Others,False,Chennai,2
Sheeba,Zomato,inaccessible,API,False,Mumbai,366
Sheeba,Zomato,inaccessible,API,False,Bangalore,366
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,368
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,20
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,25
Sheeba,Move in sync,rnr,Airavatha data,True,Missing,27
Sheeba,Move in sync,negative,Airavatha data,True,Missing,31
Sheeba,Move in sync,other reasons,Airavatha data,True,Missing,27
Sheeba,Zomato,negative,Referrals,False,Hyderabad,358
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,Swiggy,negative,unknown,True,Missing,0
Sheeba,Zomato,inaccessible,API,False,Bangalore,366
Sheeba,1 MG,inaccessible,Facebook,False,Chennai,366
Sheeba,Swiggy,inaccessible,unknown,True,Mysore,2
Sheeba,Swiggy,negative,unknown,True,Mysore,5
Sheeba,Rapido,negative,API,False,Chennai,366
Sheeba,Swiggy,negative,Referrals,False,Hyderabad,20
Sheeba,Missing Clients,negative,API,False,Hyderabad,352
Sheeba,Swiggy,negative,unknown,True,Bangalore,1
Sheeba,Zomato,inaccessible,Web Chat Referrals,False,Hyderabad,359
Sheeba,Zomato,positive,API,False,Mumbai,366
Sheeba,Random,negative,Others,False,Bangalore,20
Sheeba,Zomato,positive,Referrals,False,Bangalore,358
Sheeba,Rapido,negative,API,False,Others,5
